date,ISRG,RSX,US_Transportation,Russell2000,US_Biotech,Google,V,US_Consumer_Staples,US_Consumer_Discretionary,BAC,ISRA,SYK,NOW,ERUS,LLY,COST,BKNG,MRK,TSM,ICLN,ORCL,TAN,AMZN,INTC,US_Tech_Sector,APPLE,TMO,SHE,ADSK,NEE,MSFT,UBER,Rebuilding_America_Grid_Chips,GenderDiversity,Nasdaq100,AMD,NVDA,US_Regional_Banks,XOM,CVX,US_Industrials,IBM,LargeTech,AIEthics,US_Homebuilders,GS,US_Communication_Services,PANW,US_Real_Estate,US_Financials_Sector,US_HealthCare_Sector,CircularEconomy,AI_Infrastructure_Stack,US_Banks,SupportUkraine,NFLX,JPM,TSLA,COP,US_Materials,DHR,GOOGL,VeteranFriendly,Tesla,META,CRWD,SHOP,AVGO,REGN,US_Energy,US_Utilities,DowJones30,PHO,EIS,S&P500_ETF,FRDM,S&P500,NVO,SupportIsrael,MS,LGBTQEquality,UNH,MA,SLB,AAPL,HydrogenCCS,SAP,ASML,JNJ,CRM,CleanWater,BLK
2020-09-19,3467300.0,4934015.333333333,1205066.6666666665,39119366.666666664,2853766.6666666665,61006666.666666664,9274733.333333334,10434666.666666666,5021700.0,87776733.33333333,1266.6666666666665,2180200.0,1342933.3333333333,158516.0,9973733.333333334,3082000.0,638233.3333333334,11687401.0,9824566.666666666,1462000.0,43727933.333333336,516466.6666666667,159354000.0,42541366.666666664,20342833.333333332,256641200.0,1586266.6666666667,5966.666666666667,1757900.0,12110266.666666666,50096766.666666664,51986000.0,58725000.0,1030065200.0,76556933.33333333,54492600.0,705988000.0,9965066.666666666,43019800.0,15078233.333333334,16635166.666666666,5611650.666666667,527098633.3333333,303059417.3333333,2591533.3333333335,7667966.666666667,5725500.0,7033000.0,6245233.333333333,65240566.666666664,8693866.666666666,15474233.333333334,1100428300.0,2208500.0,354542439.3333333,6297633.333333333,22874000.0,282290400.0,12045200.0,8981800.0,3512479.0,61006666.666666664,88183533.33333333,282290400.0,26990333.333333332,10346766.666666666,23680666.666666668,31596000.0,1545566.6666666667,27844133.333333332,15718400.0,4083433.3333333335,44766.666666666664,2700.0,103735533.33333333,5433.333333333333,6329623333.333333,1878533.3333333333,1201353033.3333333,11465900.0,388745750.6666667,3905166.6666666665,4159333.3333333335,18114733.333333332,256641200.0,43364900.0,675433.3333333334,827433.3333333334,10640833.333333334,6250933.333333333,7836645.666666667,2212600.0
2020-09-20,2910100.0,5115482.666666667,1766933.3333333333,39885933.333333336,3063633.3333333335,58957333.333333336,9465366.666666666,10880433.333333334,4619800.0,81497666.66666667,2233.333333333333,1748400.0,1224666.6666666667,218070.0,6737666.666666667,2754700.0,647166.6666666666,11066356.0,9120833.333333334,1914700.0,38144166.666666664,568833.3333333334,140856000.0,34959233.333333336,19766866.666666668,226177500.0,1434733.3333333333,7633.333333333334,1481700.0,9834533.333333332,44968233.333333336,35543400.0,51606400.0,1002454700.0,66862766.66666667,57902300.0,713516000.0,11306133.333333334,39185800.0,15638666.666666666,19911633.333333332,5583687.333333333,470959066.6666667,276215120.6666667,2643466.6666666665,6269633.333333334,6785600.0,6630800.0,6236166.666666667,68773933.33333333,8738433.333333334,13561766.666666666,1076483700.0,2838000.0,316479697.6666667,5877566.666666667,25626400.0,305360400.0,11680600.0,8508600.0,2662080.0,58957333.333333336,88376766.66666667,305360400.0,25849866.666666668,8980433.333333334,22986333.333333332,27897000.0,1114033.3333333335,29281866.666666668,15452000.0,5010166.666666667,39733.333333333336,2300.0,101593166.66666667,5666.666666666667,5582846666.666667,2000666.6666666667,1160695766.6666667,12187900.0,349756687.3333333,4014933.3333333335,4312666.666666667,17110766.666666668,226177500.0,39727600.0,637666.6666666666,742666.6666666666,9107666.666666666,5906266.666666667,6098313.333333334,1436100.0
2020-09-21,2352900.0,5296950.0,2328800.0,40652500.0,3273500.0,56908000.0,9656000.0,11326200.0,4217900.0,75218600.0,3200.0,1316600.0,1106400.0,277624.0,3501600.0,2427400.0,656100.0,10445311.0,8417100.0,2367400.0,32560400.0,621200.0,122358000.0,27377100.0,19190900.0,195713800.0,1283200.0,9300.0,1205500.0,7558800.0,39839700.0,19100800.0,44487800.0,974844200.0,57168600.0,61312000.0,721044000.0,12647200.0,35351800.0,16199100.0,23188100.0,5555724.0,414819500.0,249370824.0,2695400.0,4871300.0,7845700.0,6228600.0,6227100.0,72307300.0,8783000.0,11649300.0,1052539100.0,3467500.0,278416956.0,5457500.0,28378800.0,328430400.0,11316000.0,8035400.0,1811681.0,56908000.0,88570000.0,328430400.0,24709400.0,7614100.0,22292000.0,24198000.0,682500.0,30719600.0,15185600.0,5936900.0,34700.0,1900.0,99450800.0,5900.0,4836070000.0,2122800.0,1120038500.0,12909900.0,310767624.0,4124700.0,4466000.0,16106800.0,195713800.0,36090300.0,599900.0,657900.0,7574500.0,5561600.0,4359981.0,659600.0
2020-09-22,3708600.0,6445268.0,832000.0,19385800.0,3491900.0,33950000.0,7543100.0,7148600.0,3819000.0,68665300.0,3400.0,1036100.0,929800.0,231599.0,2926400.0,2128100.0,434000.0,8143170.0,6375200.0,1345100.0,13306000.0,308300.0,138976000.0,22290900.0,12768700.0,183055400.0,1168600.0,7200.0,841100.0,7192800.0,33517100.0,28242800.0,38819100.0,877106500.0,41128900.0,56044700.0,646452000.0,8552700.0,27303200.0,9155000.0,7512500.0,3093859.0,389498500.0,239830059.0,2360900.0,3355800.0,2304600.0,5449800.0,4578000.0,84561500.0,7833300.0,14816600.0,950455600.0,2186200.0,246728333.0,3482300.0,19257000.0,238742400.0,7963000.0,5863700.0,1841911.0,33950000.0,62638100.0,238742400.0,30293100.0,5846800.0,24901000.0,19500000.0,580500.0,22348700.0,10623700.0,3169800.0,23500.0,1800.0,63612100.0,1900.0,3974510000.0,1502400.0,974550800.0,11164400.0,261682159.0,3163600.0,3375300.0,8862700.0,183055400.0,28424400.0,361500.0,971200.0,5295900.0,3600800.0,3805911.0,565600.0
2020-09-23,1876500.0,8762174.0,1103200.0,33403400.0,2615500.0,37726000.0,6310600.0,7015900.0,3965300.0,59950300.0,1400.0,1048500.0,826400.0,137949.0,3545700.0,3577100.0,288900.0,7085842.0,9094700.0,1788400.0,15513500.0,647100.0,113054000.0,30078800.0,11853900.0,150718700.0,966500.0,3900.0,901900.0,5855200.0,30803800.0,15796900.0,46068500.0,841448900.0,48837300.0,42327500.0,647012000.0,6702900.0,31251400.0,16649200.0,16388700.0,4120612.0,332302500.0,205345712.0,2775000.0,3116100.0,3913000.0,6265200.0,4330800.0,54282500.0,7681900.0,40584600.0,910471800.0,1822400.0,218932538.0,3726400.0,19952700.0,285222600.0,7714500.0,7441800.0,2008630.0,37726000.0,75956500.0,285222600.0,19641300.0,3947500.0,18302000.0,15542000.0,535600.0,26484600.0,10788200.0,3575900.0,27100.0,3200.0,93112200.0,3900.0,4378650000.0,1735400.0,942971000.0,8248100.0,237291712.0,3709900.0,2893900.0,10684200.0,150718700.0,29229300.0,449500.0,709800.0,8784400.0,7507900.0,4501530.0,511400.0
2020-09-24,1245000.0,8365846.0,1536000.0,31723700.0,3637900.0,34552000.0,9865300.0,9141700.0,4498500.0,53570700.0,1500.0,928400.0,842500.0,405501.0,3424200.0,5779300.0,394100.0,7844280.0,9940900.0,2087000.0,9560500.0,946700.0,110588000.0,29343400.0,15919300.0,167743300.0,904700.0,7200.0,1147900.0,7478400.0,31202500.0,16404100.0,43481100.0,946626500.0,70631700.0,57540900.0,731240000.0,6596600.0,26796000.0,15203500.0,12111100.0,3709325.0,344085800.0,200058625.0,4751400.0,5114600.0,2944900.0,4692000.0,4926400.0,56512300.0,8434600.0,16500900.0,998460300.0,1838900.0,241977487.0,3727200.0,18366500.0,289683300.0,7084000.0,11004700.0,2695243.0,34552000.0,75934100.0,289683300.0,20006800.0,4402900.0,16441000.0,13611000.0,457900.0,35243800.0,15664100.0,4432100.0,35200.0,5100.0,76681300.0,2400.0,4601920000.0,2136600.0,1045325000.0,9832700.0,246255425.0,2869100.0,3706300.0,17772300.0,167743300.0,40684600.0,513700.0,768400.0,5614800.0,4166800.0,5167443.0,552800.0
2020-09-25,1566900.0,5197111.0,913200.0,20689300.0,3167900.0,30326000.0,5496100.0,7432100.0,2514000.0,42111300.0,1100.0,836000.0,1206500.0,255026.0,2440600.0,7338500.0,302600.0,6932101.0,6057500.0,2127800.0,9371900.0,728200.0,92304000.0,26633400.0,9663300.0,149981400.0,1112900.0,4500.0,1054700.0,5456800.0,29437300.0,10736300.0,35242100.0,778464100.0,55242400.0,48206200.0,588016000.0,6361500.0,23486000.0,11070500.0,7346900.0,3089570.0,302048700.0,173508170.0,2122900.0,3106000.0,1879800.0,6894000.0,2765000.0,46026600.0,6769000.0,11129300.0,822278700.0,1309300.0,216154579.0,3769400.0,13293100.0,201625500.0,5240900.0,4434500.0,2596092.0,30326000.0,67996000.0,201625500.0,18351300.0,3437400.0,19808000.0,18183000.0,643600.0,27558400.0,11288000.0,3606800.0,35100.0,8900.0,71069400.0,700.0,3803330000.0,1265600.0,862746600.0,9816000.0,223933570.0,2455800.0,3077500.0,16290200.0,149981400.0,27623300.0,632200.0,724100.0,5531200.0,5117800.0,4516292.0,486400.0
2020-09-26,1695000.0,4631898.333333333,813733.3333333334,19659833.333333332,2717300.0,30478666.666666668,5519166.666666667,6980600.0,2563466.6666666665,44073166.666666664,1966.6666666666665,963700.0,1223533.3333333333,241319.66666666666,2436100.0,6045400.0,300500.0,6662625.333333333,6038100.0,2295066.6666666665,9366700.0,978400.0,89697333.33333333,27639666.666666668,9354400.0,145878400.0,1112166.6666666667,3800.0,1035100.0,5944000.0,30293166.666666668,14783666.666666666,37469866.666666664,770559000.0,56307700.0,48139300.0,583280000.0,6309066.666666667,23456166.666666668,11668266.666666666,7367800.0,3283254.3333333335,296347566.6666667,172262054.33333334,2357200.0,3164033.3333333335,1925466.6666666667,6540800.0,2777600.0,51618900.0,6683033.333333333,10641033.333333334,819217066.6666666,1731733.3333333333,212032548.33333334,4104100.0,15826766.666666666,184136600.0,6480066.666666667,4384766.666666667,2511416.6666666665,30478666.666666668,74856566.66666667,184136600.0,18509633.333333332,3702800.0,19441666.666666668,19519333.333333332,641400.0,27164266.666666668,10918600.0,3334600.0,32600.0,9866.666666666666,68907800.0,933.3333333333334,3852523333.3333335,1326333.3333333333,857977666.6666666,9699400.0,220687854.33333334,2495766.6666666665,3092500.0,14830933.333333334,145878400.0,32939766.666666668,680500.0,756700.0,5635200.0,4774633.333333333,4380450.0,513266.6666666667
2020-09-27,1823100.0,4066685.666666667,714266.6666666666,18630366.666666668,2266700.0,30631333.333333332,5542233.333333333,6529100.0,2612933.3333333335,46035033.333333336,2833.333333333333,1091400.0,1240566.6666666667,227613.33333333334,2431600.0,4752300.0,298400.0,6393149.666666667,6018700.0,2462333.3333333335,9361500.0,1228600.0,87090666.66666667,28645933.333333332,9045500.0,141775400.0,1111433.3333333333,3100.0,1015500.0,6431200.0,31149033.333333332,18831033.333333332,39697633.333333336,762653900.0,57373000.0,48072400.0,578544000.0,6256633.333333333,23426333.333333332,12266033.333333334,7388700.0,3476938.6666666665,290646433.3333333,171015938.66666666,2591500.0,3222066.6666666665,1971133.3333333333,6187600.0,2790200.0,57211200.0,6597066.666666667,10152766.666666666,816155433.3333334,2154166.6666666665,207910517.66666666,4438800.0,18360433.333333332,166647700.0,7719233.333333334,4335033.333333333,2426741.3333333335,30631333.333333332,81717133.33333333,166647700.0,18667966.666666668,3968200.0,19075333.333333332,20855666.666666668,639200.0,26770133.333333332,10549200.0,3062400.0,30100.0,10833.333333333334,66746200.0,1166.6666666666667,3901716666.6666665,1387066.6666666667,853208733.3333334,9582800.0,217442138.66666666,2535733.3333333335,3107500.0,13371666.666666666,141775400.0,38256233.333333336,728800.0,789300.0,5739200.0,4431466.666666667,4244608.0,540133.3333333334
2020-09-28,1951200.0,3501473.0,614800.0,17600900.0,1816100.0,30784000.0,5565300.0,6077600.0,2662400.0,47996900.0,3700.0,1219100.0,1257600.0,213907.0,2427100.0,3459200.0,296300.0,6123674.0,5999300.0,2629600.0,9356300.0,1478800.0,84484000.0,29652200.0,8736600.0,137672400.0,1110700.0,2400.0,995900.0,6918400.0,32004900.0,22878400.0,41925400.0,754748800.0,58438300.0,48005500.0,573808000.0,6204200.0,23396500.0,12863800.0,7409600.0,3670623.0,284945300.0,169769823.0,2825800.0,3280100.0,2016800.0,5834400.0,2802800.0,62803500.0,6511100.0,9664500.0,813093800.0,2576600.0,203788487.0,4773500.0,20894100.0,149158800.0,8958400.0,4285300.0,2342066.0,30784000.0,88577700.0,149158800.0,18826300.0,4233600.0,18709000.0,22192000.0,637000.0,26376000.0,10179800.0,2790200.0,27600.0,11800.0,64584600.0,1400.0,3950910000.0,1447800.0,848439800.0,9466200.0,214196423.0,2575700.0,3122500.0,11912400.0,137672400.0,43572700.0,777100.0,821900.0,5843200.0,4088300.0,4108766.0,567000.0
2020-09-29,1625700.0,3606280.0,1010800.0,18683800.0,1858700.0,31816000.0,5513500.0,8150400.0,3027700.0,45695200.0,1300.0,782100.0,824100.0,58014.0,3308300.0,2526000.0,228400.0,6742413.0,6114600.0,1884400.0,6340600.0,1181000.0,69916000.0,19558200.0,10425500.0,99382200.0,911900.0,6000.0,951100.0,7094000.0,24221900.0,16488700.0,42885800.0,755054900.0,27050000.0,61568900.0,621460000.0,4573800.0,20770500.0,10553000.0,9633000.0,2203504.0,225336100.0,148357604.0,2775600.0,2400000.0,3249100.0,7390800.0,2217600.0,53250800.0,5402700.0,9811700.0,842007600.0,1418900.0,158120782.0,3541500.0,12848200.0,150657900.0,6662600.0,5666700.0,1944785.0,31816000.0,56443800.0,150657900.0,20200200.0,2122200.0,31176000.0,13722000.0,454100.0,23800900.0,9217900.0,1971100.0,26700.0,2200.0,51304000.0,2900.0,3661590000.0,2550000.0,840297700.0,11355600.0,165671304.0,1797800.0,2679500.0,15827200.0,99382200.0,30548200.0,488200.0,608800.0,6768600.0,3983700.0,3361185.0,409700.0
